集計年,都道府県コード,都道府県名,地域コード,地域名,国コード,国名,現地法人企業数_増減率（％）
2012,23,愛知県,2,ヨーロッパ州,222,フィンランド,0.5000
2012,23,愛知県,2,ヨーロッパ州,223,ポーランド,0.1000
2012,23,愛知県,2,ヨーロッパ州,224,ロシア,0.0000
2012,23,愛知県,2,ヨーロッパ州,225,オーストリア,0.0000
2012,23,愛知県,2,ヨーロッパ州,227,ハンガリー,0.0000
2012,23,愛知県,2,ヨーロッパ州,230,ギリシャ,0.0000
2012,23,愛知県,2,ヨーロッパ州,231,ルーマニア,0.0000
2012,23,愛知県,2,ヨーロッパ州,232,ブルガリア,0.0000
2012,23,愛知県,2,ヨーロッパ州,234,トルコ,-0.1429
2012,23,愛知県,2,ヨーロッパ州,242,スロベニア,1.0000
2012,23,愛知県,2,ヨーロッパ州,245,チェコ,0.1176
2012,23,愛知県,2,ヨーロッパ州,246,スロバキア,0.0000
2012,23,愛知県,2,ヨーロッパ州,299,その他のヨーロッパ,0.5000
2012,23,愛知県,3,北アメリカ州,302,カナダ,0.0769
2012,23,愛知県,3,北アメリカ州,304,アメリカ合衆国,0.1804
2012,23,愛知県,3,北アメリカ州,305,メキシコ,0.1000
2012,23,愛知県,3,北アメリカ州,312,パナマ,0.3333
2012,23,愛知県,3,北アメリカ州,316,ジャマイカ,0.0000
2012,23,愛知県,3,北アメリカ州,320,トリニダード・トバゴ,0.0000
2012,23,愛知県,4,南アメリカ州,401,コロンビア,0.5000
2012,23,愛知県,4,南アメリカ州,402,ベネズエラ,0.5000
2012,23,愛知県,4,南アメリカ州,406,エクアドル,0.0000
2012,23,愛知県,4,南アメリカ州,407,ペルー,0.5000
2012,23,愛知県,4,南アメリカ州,409,チリ,0.3333
2012,23,愛知県,4,南アメリカ州,410,ブラジル,0.2609
2012,23,愛知県,4,南アメリカ州,411,パラグアイ,0.0000
2012,23,愛知県,4,南アメリカ州,413,アルゼンチン,-0.1429
2012,23,愛知県,5,アフリカ州,501,モロッコ,0.0000
2012,23,愛知県,5,アフリカ州,506,エジプト,-
2012,23,愛知県,5,アフリカ州,541,ケニア,1.0000
2012,23,愛知県,5,アフリカ州,542,ウガンダ,0.0000
2012,23,愛知県,5,アフリカ州,547,モーリシャス,-
2012,23,愛知県,5,アフリカ州,549,ジンバブエ,0.0000
2012,23,愛知県,5,アフリカ州,551,南アフリカ共和国,0.0000
2012,23,愛知県,5,アフリカ州,554,ザンビア,0.0000
2012,23,愛知県,5,アフリカ州,599,その他のアフリカ,0.0000
2012,23,愛知県,6,大洋州,601,オーストラリア,0.0526
2012,23,愛知県,6,大洋州,602,パプアニューギニア,-0.5000
2012,23,愛知県,6,大洋州,606,ニュージーランド,-0.1429
2012,23,愛知県,6,大洋州,610,サモア,1.0000
2012,23,愛知県,6,大洋州,612,フィジー,0.0000
2012,23,愛知県,6,大洋州,627,北マリアナ諸島(米),0.2000
2012,23,愛知県,6,大洋州,628,パラオ,-
2012,24,三重県,1,アジア州,103,大韓民国,0.0000
2012,24,三重県,1,アジア州,105,中華人民共和国,0.3571
2012,24,三重県,1,アジア州,106,台湾,0.2500
2012,24,三重県,1,アジア州,108,香港,0.0000
2012,24,三重県,1,アジア州,110,ベトナム,0.8333
2012,24,三重県,1,アジア州,111,タイ,0.5455
2012,24,三重県,1,アジア州,112,シンガポール,0.0000
2012,24,三重県,1,アジア州,113,マレーシア,0.2000
2012,24,三重県,1,アジア州,117,フィリピン,0.2222
2012,24,三重県,1,アジア州,118,インドネシア,0.2000
2012,24,三重県,1,アジア州,120,カンボジア,1.0000
2012,24,三重県,1,アジア州,123,インド,0.0000
2012,24,三重県,2,ヨーロッパ州,207,オランダ,0.0000
2012,24,三重県,2,ヨーロッパ州,213,ドイツ,1.0000
2012,24,三重県,2,ヨーロッパ州,217,ポルトガル,0.0000
2012,24,三重県,2,ヨーロッパ州,218,スペイン,0.0000
2012,24,三重県,2,ヨーロッパ州,223,ポーランド,0.0000
2012,24,三重県,3,北アメリカ州,304,アメリカ合衆国,0.0909
2012,24,三重県,3,北アメリカ州,305,メキシコ,0.0000
2012,24,三重県,4,南アメリカ州,410,ブラジル,0.0000
2012,24,三重県,5,アフリカ州,551,南アフリカ共和国,0.0000
2012,24,三重県,6,大洋州,601,オーストラリア,0.0000
2012,25,滋賀県,1,アジア州,103,大韓民国,0.3333
2012,25,滋賀県,1,アジア州,105,中華人民共和国,0.6800
2012,25,滋賀県,1,アジア州,106,台湾,0.0000
2012,25,滋賀県,1,アジア州,108,香港,0.5000
2012,25,滋賀県,1,アジア州,110,ベトナム,0.0000
2012,25,滋賀県,1,アジア州,111,タイ,0.6000
2012,25,滋賀県,1,アジア州,112,シンガポール,1.0000
2012,25,滋賀県,1,アジア州,113,マレーシア,0.2500
2012,25,滋賀県,1,アジア州,117,フィリピン,0.0000
2012,25,滋賀県,1,アジア州,118,インドネシア,0.2500
2012,25,滋賀県,1,アジア州,123,インド,1.0000
2012,25,滋賀県,2,ヨーロッパ州,205,英国,0.5000
2012,25,滋賀県,2,ヨーロッパ州,207,オランダ,0.0000
2012,25,滋賀県,2,ヨーロッパ州,210,フランス,0.0000
2012,25,滋賀県,2,ヨーロッパ州,213,ドイツ,1.0000
2012,25,滋賀県,2,ヨーロッパ州,223,ポーランド,0.0000
2012,25,滋賀県,3,北アメリカ州,302,カナダ,-
2012,25,滋賀県,3,北アメリカ州,304,アメリカ合衆国,0.3636
2012,25,滋賀県,3,北アメリカ州,305,メキシコ,-
2012,25,滋賀県,6,大洋州,601,オーストラリア,-
2012,26,京都府,1,アジア州,103,大韓民国,0.1600
2012,26,京都府,1,アジア州,105,中華人民共和国,0.3828
2012,26,京都府,1,アジア州,106,台湾,0.1071
2012,26,京都府,1,アジア州,108,香港,0.2609
2012,26,京都府,1,アジア州,110,ベトナム,0.3636
2012,26,京都府,1,アジア州,111,タイ,0.2917
2012,26,京都府,1,アジア州,112,シンガポール,0.1000
2012,26,京都府,1,アジア州,113,マレーシア,0.1818
2012,26,京都府,1,アジア州,117,フィリピン,-0.0714
2012,26,京都府,1,アジア州,118,インドネシア,1.4000
2012,26,京都府,1,アジア州,120,カンボジア,1.0000
2012,26,京都府,1,アジア州,121,ラオス,-
2012,26,京都府,1,アジア州,122,ミャンマー,-
2012,26,京都府,1,アジア州,123,インド,0.6000
2012,26,京都府,1,アジア州,143,イスラエル,0.0000
2012,26,京都府,1,アジア州,147,アラブ首長国連邦,0.0000
2012,26,京都府,2,ヨーロッパ州,204,デンマーク,0.0000
2012,26,京都府,2,ヨーロッパ州,205,英国,0.2105
2012,26,京都府,2,ヨーロッパ州,206,アイルランド,0.0000
2012,26,京都府,2,ヨーロッパ州,207,オランダ,0.1667
2012,26,京都府,2,ヨーロッパ州,208,ベルギー,0.0000
2012,26,京都府,2,ヨーロッパ州,210,フランス,0.2727
2012,26,京都府,2,ヨーロッパ州,213,ドイツ,0.0526
2012,26,京都府,2,ヨーロッパ州,215,スイス,0.0000
2012,26,京都府,2,ヨーロッパ州,218,スペイン,0.0000
2012,26,京都府,2,ヨーロッパ州,220,イタリア,0.2500
2012,26,京都府,2,ヨーロッパ州,222,フィンランド,0.0000
2012,26,京都府,2,ヨーロッパ州,224,ロシア,-
2012,26,京都府,2,ヨーロッパ州,225,オーストリア,0.0000
2012,26,京都府,2,ヨーロッパ州,245,チェコ,0.0000
2012,26,京都府,3,北アメリカ州,302,カナダ,0.2500
2012,26,京都府,3,北アメリカ州,304,アメリカ合衆国,0.1159
2012,26,京都府,3,北アメリカ州,305,メキシコ,1.0000
2012,26,京都府,3,北アメリカ州,328,ケイマン諸島(英),1.0000
2012,26,京都府,4,南アメリカ州,410,ブラジル,0.2000
2012,26,京都府,6,大洋州,601,オーストラリア,0.1667
2012,26,京都府,6,大洋州,606,ニュージーランド,-
2012,26,京都府,6,大洋州,627,北マリアナ諸島(米),0.0000
2012,27,大阪府,1,アジア州,103,大韓民国,0.1977
2012,27,大阪府,1,アジア州,105,中華人民共和国,0.3838
2012,27,大阪府,1,アジア州,106,台湾,0.1402
2012,27,大阪府,1,アジア州,108,香港,0.2748
2012,27,大阪府,1,アジア州,110,ベトナム,0.4800
2012,27,大阪府,1,アジア州,111,タイ,0.2957
2012,27,大阪府,1,アジア州,112,シンガポール,0.1404
2012,27,大阪府,1,アジア州,113,マレーシア,0.0476
2012,27,大阪府,1,アジア州,117,フィリピン,-0.0227
2012,27,大阪府,1,アジア州,118,インドネシア,0.1932
2012,27,大阪府,1,アジア州,121,ラオス,0.0000
2012,27,大阪府,1,アジア州,123,インド,0.2308
2012,27,大阪府,1,アジア州,124,パキスタン,0.0000
2012,27,大阪府,1,アジア州,127,バングラデシュ,0.5000
2012,27,大阪府,1,アジア州,133,イラン,0.0000
2012,27,大阪府,1,アジア州,137,サウジアラビア,0.3333
2012,27,大阪府,1,アジア州,140,カタール,0.0000
2012,27,大阪府,1,アジア州,147,アラブ首長国連邦,0.2500
2012,27,大阪府,1,アジア州,199,その他の中東,0.0000
2012,27,大阪府,2,ヨーロッパ州,203,スウェーデン,0.0000
2012,27,大阪府,2,ヨーロッパ州,204,デンマーク,0.0000
2012,27,大阪府,2,ヨーロッパ州,205,英国,0.0179
2012,27,大阪府,2,ヨーロッパ州,206,アイルランド,0.0000
2012,27,大阪府,2,ヨーロッパ州,207,オランダ,-0.0968
2012,27,大阪府,2,ヨーロッパ州,208,ベルギー,-0.1053
2012,27,大阪府,2,ヨーロッパ州,210,フランス,0.0000
2012,27,大阪府,2,ヨーロッパ州,213,ドイツ,0.0909
2012,27,大阪府,2,ヨーロッパ州,215,スイス,-0.1429
2012,27,大阪府,2,ヨーロッパ州,217,ポルトガル,0.0000
2012,27,大阪府,2,ヨーロッパ州,218,スペイン,0.0000
2012,27,大阪府,2,ヨーロッパ州,220,イタリア,0.0556
2012,27,大阪府,2,ヨーロッパ州,222,フィンランド,0.0000
2012,27,大阪府,2,ヨーロッパ州,223,ポーランド,0.2000
2012,27,大阪府,2,ヨーロッパ州,224,ロシア,0.0000
2012,27,大阪府,2,ヨーロッパ州,225,オーストリア,0.0000
2012,27,大阪府,2,ヨーロッパ州,227,ハンガリー,0.0000
2012,27,大阪府,2,ヨーロッパ州,234,トルコ,0.0000
2012,27,大阪府,2,ヨーロッパ州,245,チェコ,0.1111
2012,27,大阪府,2,ヨーロッパ州,246,スロバキア,0.0000
2012,27,大阪府,2,ヨーロッパ州,299,その他のヨーロッパ,0.0000
2012,27,大阪府,3,北アメリカ州,302,カナダ,0.2000
2012,27,大阪府,3,北アメリカ州,304,アメリカ合衆国,0.1190
2012,27,大阪府,3,北アメリカ州,305,メキシコ,0.0870
2012,27,大阪府,3,北アメリカ州,309,エルサルバドル,0.0000
2012,27,大阪府,3,北アメリカ州,311,コスタリカ,0.0000
2012,27,大阪府,3,北アメリカ州,312,パナマ,1.1667
2012,27,大阪府,3,北アメリカ州,315,バハマ,0.0000
2012,27,大阪府,3,北アメリカ州,324,プエルトリコ(米),0.0000
2012,27,大阪府,3,北アメリカ州,328,ケイマン諸島(英),-
2012,27,大阪府,4,南アメリカ州,401,コロンビア,0.0000
2012,27,大阪府,4,南アメリカ州,402,ベネズエラ,0.0000
2012,27,大阪府,4,南アメリカ州,407,ペルー,0.0000
2012,27,大阪府,4,南アメリカ州,409,チリ,0.5000
2012,27,大阪府,4,南アメリカ州,410,ブラジル,0.1500
2012,27,大阪府,4,南アメリカ州,413,アルゼンチン,0.0000
2012,27,大阪府,5,アフリカ州,524,ナイジェリア,0.0000
2012,27,大阪府,5,アフリカ州,543,タンザニア,0.0000
2012,27,大阪府,5,アフリカ州,551,南アフリカ共和国,-0.2500
2012,27,大阪府,6,大洋州,601,オーストラリア,0.1290
2012,27,大阪府,6,大洋州,606,ニュージーランド,-0.1667
2012,28,兵庫県,1,アジア州,103,大韓民国,0.5714
2012,28,兵庫県,1,アジア州,105,中華人民共和国,0.4186
2012,28,兵庫県,1,アジア州,106,台湾,0.2941
2012,28,兵庫県,1,アジア州,108,香港,0.3103
2012,28,兵庫県,1,アジア州,110,ベトナム,0.7778
2012,28,兵庫県,1,アジア州,111,タイ,0.5313
2012,28,兵庫県,1,アジア州,112,シンガポール,0.2381
2012,28,兵庫県,1,アジア州,113,マレーシア,0.5000
2012,28,兵庫県,1,アジア州,117,フィリピン,0.2222
2012,28,兵庫県,1,アジア州,118,インドネシア,0.3158
2012,28,兵庫県,1,アジア州,120,カンボジア,-
2012,28,兵庫県,1,アジア州,122,ミャンマー,0.0000
2012,28,兵庫県,1,アジア州,123,インド,1.3333
2012,28,兵庫県,1,アジア州,125,スリランカ,0.5000
2012,28,兵庫県,1,アジア州,147,アラブ首長国連邦,0.0000
2012,28,兵庫県,2,ヨーロッパ州,202,ノルウェー,0.0000
2012,28,兵庫県,2,ヨーロッパ州,203,スウェーデン,0.0000
2012,28,兵庫県,2,ヨーロッパ州,204,デンマーク,-0.3333
2012,28,兵庫県,2,ヨーロッパ州,205,英国,-0.1818
2012,28,兵庫県,2,ヨーロッパ州,207,オランダ,0.0000
2012,28,兵庫県,2,ヨーロッパ州,208,ベルギー,0.0000
2012,28,兵庫県,2,ヨーロッパ州,210,フランス,0.2857
2012,28,兵庫県,2,ヨーロッパ州,213,ドイツ,-0.0625
2012,28,兵庫県,2,ヨーロッパ州,215,スイス,0.0000
2012,28,兵庫県,2,ヨーロッパ州,218,スペイン,0.0000
2012,28,兵庫県,2,ヨーロッパ州,220,イタリア,0.0000
2012,28,兵庫県,2,ヨーロッパ州,222,フィンランド,0.0000
2012,28,兵庫県,2,ヨーロッパ州,223,ポーランド,0.0000
2012,28,兵庫県,2,ヨーロッパ州,224,ロシア,1.0000
2012,28,兵庫県,2,ヨーロッパ州,225,オーストリア,0.0000
2012,28,兵庫県,2,ヨーロッパ州,227,ハンガリー,0.0000
2012,28,兵庫県,2,ヨーロッパ州,230,ギリシャ,1.0000
2012,28,兵庫県,2,ヨーロッパ州,234,トルコ,0.0000
2012,28,兵庫県,2,ヨーロッパ州,245,チェコ,0.3333
2012,28,兵庫県,2,ヨーロッパ州,246,スロバキア,0.0000
2012,28,兵庫県,3,北アメリカ州,302,カナダ,0.1429
2012,28,兵庫県,3,北アメリカ州,304,アメリカ合衆国,0.2097
2012,28,兵庫県,3,北アメリカ州,305,メキシコ,0.6667
2012,28,兵庫県,3,北アメリカ州,306,グアテマラ,-0.5000
2012,28,兵庫県,3,北アメリカ州,312,パナマ,0.7500
2012,28,兵庫県,3,北アメリカ州,332,英領ヴァージン諸島,0.0000
2012,28,兵庫県,3,北アメリカ州,399,その他の北アメリカ州,-
2012,28,兵庫県,4,南アメリカ州,410,ブラジル,0.2500
2012,28,兵庫県,5,アフリカ州,506,エジプト,0.0000
2012,28,兵庫県,5,アフリカ州,515,リベリア,0.0000
2012,28,兵庫県,5,アフリカ州,551,南アフリカ共和国,1.0000
2012,28,兵庫県,6,大洋州,601,オーストラリア,-0.1429
2012,28,兵庫県,6,大洋州,606,ニュージーランド,0.0000
2012,28,兵庫県,6,大洋州,627,北マリアナ諸島(米),0.0000
2012,29,奈良県,1,アジア州,103,大韓民国,0.0000
2012,29,奈良県,1,アジア州,105,中華人民共和国,0.8000
2012,29,奈良県,1,アジア州,106,台湾,0.0000
2012,29,奈良県,1,アジア州,110,ベトナム,0.0000
2012,29,奈良県,1,アジア州,111,タイ,0.3333
2012,29,奈良県,1,アジア州,112,シンガポール,0.0000
2012,29,奈良県,1,アジア州,117,フィリピン,-
2012,29,奈良県,1,アジア州,118,インドネシア,-
2012,29,奈良県,2,ヨーロッパ州,213,ドイツ,0.0000
2012,29,奈良県,2,ヨーロッパ州,218,スペイン,0.0000
2012,29,奈良県,2,ヨーロッパ州,231,ルーマニア,0.0000
2012,29,奈良県,3,北アメリカ州,302,カナダ,0.0000
2012,29,奈良県,3,北アメリカ州,304,アメリカ合衆国,0.0000
2012,30,和歌山県,1,アジア州,103,大韓民国,0.0000
2012,30,和歌山県,1,アジア州,105,中華人民共和国,2.3333
2012,30,和歌山県,1,アジア州,106,台湾,0.0000
2012,30,和歌山県,1,アジア州,108,香港,0.0000
2012,30,和歌山県,1,アジア州,110,ベトナム,0.0000
2012,30,和歌山県,1,アジア州,111,タイ,0.3333
2012,30,和歌山県,1,アジア州,112,シンガポール,0.0000
2012,30,和歌山県,1,アジア州,113,マレーシア,0.0000
2012,30,和歌山県,1,アジア州,117,フィリピン,0.0000
2012,30,和歌山県,1,アジア州,118,インドネシア,1.0000
2012,30,和歌山県,1,アジア州,123,インド,0.0000
2012,30,和歌山県,2,ヨーロッパ州,213,ドイツ,-
2012,30,和歌山県,3,北アメリカ州,302,カナダ,0.0000
2012,30,和歌山県,3,北アメリカ州,304,アメリカ合衆国,-0.5000
2012,30,和歌山県,3,北アメリカ州,305,メキシコ,0.0000
2012,30,和歌山県,4,南アメリカ州,410,ブラジル,0.0000
2012,30,和歌山県,6,大洋州,601,オーストラリア,0.0000
2012,31,鳥取県,1,アジア州,105,中華人民共和国,0.1818
2012,31,鳥取県,1,アジア州,108,香港,0.5000
2012,31,鳥取県,1,アジア州,111,タイ,0.0000
2012,31,鳥取県,1,アジア州,117,フィリピン,0.0000
2012,31,鳥取県,2,ヨーロッパ州,205,英国,0.0000
2012,31,鳥取県,3,北アメリカ州,304,アメリカ合衆国,0.0000
2012,32,島根県,1,アジア州,103,大韓民国,-
2012,32,島根県,1,アジア州,105,中華人民共和国,0.0000
2012,32,島根県,1,アジア州,108,香港,0.0000
2012,32,島根県,3,北アメリカ州,304,アメリカ合衆国,0.0000
2012,33,岡山県,1,アジア州,103,大韓民国,0.3333
2012,33,岡山県,1,アジア州,105,中華人民共和国,0.7000
2012,33,岡山県,1,アジア州,106,台湾,-0.5000
2012,33,岡山県,1,アジア州,108,香港,-
2012,33,岡山県,1,アジア州,110,ベトナム,0.5000
2012,33,岡山県,1,アジア州,111,タイ,1.0000
2012,33,岡山県,1,アジア州,112,シンガポール,0.0000
2012,33,岡山県,1,アジア州,113,マレーシア,0.3333
2012,33,岡山県,1,アジア州,117,フィリピン,0.0000
2012,33,岡山県,1,アジア州,118,インドネシア,0.0000
2012,33,岡山県,2,ヨーロッパ州,213,ドイツ,-
2012,33,岡山県,2,ヨーロッパ州,217,ポルトガル,-
2012,33,岡山県,2,ヨーロッパ州,225,オーストリア,0.0000
2012,33,岡山県,3,北アメリカ州,304,アメリカ合衆国,0.4444
2012,33,岡山県,3,北アメリカ州,312,パナマ,-
2012,33,岡山県,5,アフリカ州,551,南アフリカ共和国,0.0000
2012,33,岡山県,6,大洋州,699,その他のオセアニア,-
2012,34,広島県,1,アジア州,103,大韓民国,0.0000
2012,34,広島県,1,アジア州,105,中華人民共和国,0.2632
2012,34,広島県,1,アジア州,106,台湾,0.7500
2012,34,広島県,1,アジア州,108,香港,0.3333
2012,34,広島県,1,アジア州,110,ベトナム,0.3333
2012,34,広島県,1,アジア州,111,タイ,0.1538
2012,34,広島県,1,アジア州,112,シンガポール,0.3333
2012,34,広島県,1,アジア州,113,マレーシア,0.2500
2012,34,広島県,1,アジア州,117,フィリピン,-0.1000
2012,34,広島県,1,アジア州,118,インドネシア,0.0000
2012,34,広島県,1,アジア州,123,インド,0.5000
2012,34,広島県,2,ヨーロッパ州,204,デンマーク,0.0000
2012,34,広島県,2,ヨーロッパ州,205,英国,0.3333
2012,34,広島県,2,ヨーロッパ州,206,アイルランド,0.0000
2012,34,広島県,2,ヨーロッパ州,207,オランダ,0.0000
2012,34,広島県,2,ヨーロッパ州,208,ベルギー,0.0000
2012,34,広島県,2,ヨーロッパ州,210,フランス,0.0000
2012,34,広島県,2,ヨーロッパ州,213,ドイツ,0.5000
2012,34,広島県,2,ヨーロッパ州,215,スイス,0.0000
2012,34,広島県,2,ヨーロッパ州,217,ポルトガル,0.0000
2012,34,広島県,2,ヨーロッパ州,218,スペイン,0.0000
2012,34,広島県,2,ヨーロッパ州,220,イタリア,0.0000
2012,34,広島県,2,ヨーロッパ州,224,ロシア,1.0000
2012,34,広島県,2,ヨーロッパ州,225,オーストリア,0.0000
2012,34,広島県,2,ヨーロッパ州,227,ハンガリー,1.0000
2012,34,広島県,2,ヨーロッパ州,242,スロベニア,0.0000
2012,34,広島県,2,ヨーロッパ州,299,その他のヨーロッパ,0.0000
2012,34,広島県,3,北アメリカ州,302,カナダ,0.0000
2012,34,広島県,3,北アメリカ州,304,アメリカ合衆国,0.2000
2012,34,広島県,3,北アメリカ州,305,メキシコ,0.6667
2012,34,広島県,3,北アメリカ州,312,パナマ,4.7500
2012,34,広島県,4,南アメリカ州,401,コロンビア,0.0000
2012,34,広島県,4,南アメリカ州,402,ベネズエラ,0.0000
2012,34,広島県,4,南アメリカ州,410,ブラジル,0.0000
2012,34,広島県,5,アフリカ州,515,リベリア,0.0000
2012,34,広島県,5,アフリカ州,549,ジンバブエ,0.0000
2012,34,広島県,6,大洋州,601,オーストラリア,0.0000
2012,34,広島県,6,大洋州,606,ニュージーランド,0.0000
2012,35,山口県,1,アジア州,103,大韓民国,0.0000
2012,35,山口県,1,アジア州,105,中華人民共和国,0.2667
2012,35,山口県,1,アジア州,111,タイ,0.5000
2012,35,山口県,1,アジア州,112,シンガポール,-
2012,35,山口県,1,アジア州,113,マレーシア,0.0000
2012,35,山口県,1,アジア州,122,ミャンマー,0.0000
2012,35,山口県,2,ヨーロッパ州,205,英国,-
2012,35,山口県,2,ヨーロッパ州,207,オランダ,-
2012,35,山口県,3,北アメリカ州,304,アメリカ合衆国,2.0000
2012,35,山口県,3,北アメリカ州,312,パナマ,4.0000
2012,36,徳島県,1,アジア州,105,中華人民共和国,0.4444
2012,36,徳島県,1,アジア州,106,台湾,0.0000
2012,36,徳島県,1,アジア州,111,タイ,1.0000
2012,36,徳島県,1,アジア州,113,マレーシア,0.0000
2012,36,徳島県,1,アジア州,127,バングラデシュ,0.0000
2012,36,徳島県,2,ヨーロッパ州,207,オランダ,0.0000
2012,36,徳島県,3,北アメリカ州,302,カナダ,0.0000
2012,36,徳島県,3,北アメリカ州,304,アメリカ合衆国,0.0000
2012,36,徳島県,3,北アメリカ州,312,パナマ,-
2012,36,徳島県,6,大洋州,606,ニュージーランド,-
2012,37,香川県,1,アジア州,103,大韓民国,0.0000
2012,37,香川県,1,アジア州,105,中華人民共和国,0.2500
2012,37,香川県,1,アジア州,106,台湾,-
2012,37,香川県,1,アジア州,108,香港,1.0000
2012,37,香川県,1,アジア州,110,ベトナム,0.0000
2012,37,香川県,1,アジア州,111,タイ,2.0000
2012,37,香川県,1,アジア州,112,シンガポール,0.0000
2012,37,香川県,1,アジア州,113,マレーシア,-
2012,37,香川県,1,アジア州,125,スリランカ,0.0000
2012,37,香川県,2,ヨーロッパ州,207,オランダ,0.0000
2012,37,香川県,2,ヨーロッパ州,213,ドイツ,-0.5000
2012,37,香川県,2,ヨーロッパ州,220,イタリア,0.0000
2012,37,香川県,3,北アメリカ州,304,アメリカ合衆国,0.3333
2012,38,愛媛県,1,アジア州,103,大韓民国,0.0000
2012,38,愛媛県,1,アジア州,105,中華人民共和国,0.4400
2012,38,愛媛県,1,アジア州,106,台湾,1.5000
2012,38,愛媛県,1,アジア州,108,香港,-
2012,38,愛媛県,1,アジア州,110,ベトナム,3.0000
2012,38,愛媛県,1,アジア州,111,タイ,0.0000
2012,38,愛媛県,1,アジア州,112,シンガポール,0.0000
2012,38,愛媛県,1,アジア州,118,インドネシア,2.0000
2012,38,愛媛県,2,ヨーロッパ州,210,フランス,0.0000
2012,38,愛媛県,3,北アメリカ州,302,カナダ,0.0000
2012,38,愛媛県,3,北アメリカ州,304,アメリカ合衆国,0.1667
2012,38,愛媛県,3,北アメリカ州,312,パナマ,3.2000
2012,38,愛媛県,6,大洋州,606,ニュージーランド,0.0000
2012,39,高知県,1,アジア州,105,中華人民共和国,0.0000
2012,39,高知県,1,アジア州,106,台湾,-0.5000
2012,39,高知県,1,アジア州,108,香港,0.0000
2012,39,高知県,1,アジア州,110,ベトナム,0.0000
2012,39,高知県,1,アジア州,111,タイ,-
2012,39,高知県,1,アジア州,112,シンガポール,0.0000
2012,39,高知県,1,アジア州,113,マレーシア,0.0000
2012,39,高知県,1,アジア州,118,インドネシア,0.0000
2012,39,高知県,2,ヨーロッパ州,207,オランダ,0.0000
2012,39,高知県,3,北アメリカ州,304,アメリカ合衆国,0.0000
2012,40,福岡県,1,アジア州,103,大韓民国,1.0000
2012,40,福岡県,1,アジア州,105,中華人民共和国,0.4200
2012,40,福岡県,1,アジア州,106,台湾,0.2000
2012,40,福岡県,1,アジア州,108,香港,0.4286
2012,40,福岡県,1,アジア州,110,ベトナム,0.6667
2012,40,福岡県,1,アジア州,111,タイ,0.2143
2012,40,福岡県,1,アジア州,112,シンガポール,0.6667
2012,40,福岡県,1,アジア州,113,マレーシア,0.1111
2012,40,福岡県,1,アジア州,117,フィリピン,0.5000
2012,40,福岡県,1,アジア州,118,インドネシア,0.5000
2012,40,福岡県,1,アジア州,123,インド,1.0000
2012,40,福岡県,2,ヨーロッパ州,203,スウェーデン,1.0000
2012,40,福岡県,2,ヨーロッパ州,205,英国,-
2012,40,福岡県,2,ヨーロッパ州,207,オランダ,0.0000
2012,40,福岡県,2,ヨーロッパ州,210,フランス,-
2012,40,福岡県,2,ヨーロッパ州,213,ドイツ,0.3333
2012,40,福岡県,2,ヨーロッパ州,218,スペイン,0.0000
2012,40,福岡県,2,ヨーロッパ州,223,ポーランド,0.0000
2012,40,福岡県,3,北アメリカ州,304,アメリカ合衆国,0.6000
2012,40,福岡県,3,北アメリカ州,305,メキシコ,0.0000
2012,40,福岡県,3,北アメリカ州,312,パナマ,8.0000
2012,40,福岡県,3,北アメリカ州,315,バハマ,0.0000
2012,40,福岡県,4,南アメリカ州,407,ペルー,-
2012,40,福岡県,4,南アメリカ州,410,ブラジル,0.0000
2012,40,福岡県,6,大洋州,601,オーストラリア,5.0000
2012,41,佐賀県,1,アジア州,105,中華人民共和国,0.5000
2012,41,佐賀県,1,アジア州,112,シンガポール,0.0000
2012,42,長崎県,1,アジア州,105,中華人民共和国,0.1429
2012,42,長崎県,1,アジア州,106,台湾,0.0000
2012,42,長崎県,1,アジア州,108,香港,0.0000
2012,42,長崎県,1,アジア州,110,ベトナム,-
2012,42,長崎県,1,アジア州,112,シンガポール,0.0000
2012,42,長崎県,1,アジア州,117,フィリピン,0.0000
2012,42,長崎県,1,アジア州,118,インドネシア,0.0000
2012,42,長崎県,2,ヨーロッパ州,220,イタリア,-
2012,42,長崎県,3,北アメリカ州,304,アメリカ合衆国,0.0000
2012,43,熊本県,1,アジア州,103,大韓民国,0.0000
2012,43,熊本県,1,アジア州,105,中華人民共和国,1.0000
2012,43,熊本県,1,アジア州,106,台湾,-
2012,43,熊本県,1,アジア州,110,ベトナム,0.0000
2012,43,熊本県,1,アジア州,111,タイ,0.0000
2012,43,熊本県,1,アジア州,123,インド,0.0000
2012,43,熊本県,3,北アメリカ州,304,アメリカ合衆国,-
2012,43,熊本県,4,南アメリカ州,410,ブラジル,-
2012,44,大分県,1,アジア州,105,中華人民共和国,0.6667
2012,44,大分県,1,アジア州,113,マレーシア,0.0000
2012,44,大分県,2,ヨーロッパ州,208,ベルギー,-
2012,44,大分県,3,北アメリカ州,312,パナマ,-
2012,45,宮崎県,1,アジア州,105,中華人民共和国,1.0000
2012,45,宮崎県,1,アジア州,110,ベトナム,0.0000
2012,45,宮崎県,1,アジア州,111,タイ,0.0000
2012,45,宮崎県,1,アジア州,113,マレーシア,0.0000
2012,45,宮崎県,1,アジア州,118,インドネシア,0.0000
2012,45,宮崎県,3,北アメリカ州,304,アメリカ合衆国,0.0000
2012,45,宮崎県,4,南アメリカ州,410,ブラジル,0.0000
