集計年,都道府県コード,都道府県名,地域コード,地域名,国コード,国名,産業大分類コード,産業大分類名,現地法人企業数（社）
2017,11,埼玉県,1,アジア州,143,イスラエル,E,製造業,1
2017,11,埼玉県,1,アジア州,188,その他のアジア,E,製造業,2
2017,11,埼玉県,1,アジア州,188,その他のアジア,F,電気・ガス・熱供給・水道業,1
2017,11,埼玉県,1,アジア州,188,その他のアジア,I,卸売業，小売業,1
2017,11,埼玉県,2,ヨーロッパ州,205,英国,E,製造業,8
2017,11,埼玉県,2,ヨーロッパ州,205,英国,I,卸売業，小売業,1
2017,11,埼玉県,2,ヨーロッパ州,205,英国,L,学術研究，専門・技術サービス業,2
2017,11,埼玉県,2,ヨーロッパ州,205,英国,M,宿泊業，飲食サービス業,1
2017,11,埼玉県,2,ヨーロッパ州,206,アイルランド,E,製造業,1
2017,11,埼玉県,2,ヨーロッパ州,207,オランダ,I,卸売業，小売業,3
2017,11,埼玉県,2,ヨーロッパ州,210,フランス,E,製造業,2
2017,11,埼玉県,2,ヨーロッパ州,210,フランス,I,卸売業，小売業,2
2017,11,埼玉県,2,ヨーロッパ州,213,ドイツ,E,製造業,2
2017,11,埼玉県,2,ヨーロッパ州,213,ドイツ,I,卸売業，小売業,8
2017,11,埼玉県,2,ヨーロッパ州,213,ドイツ,L,学術研究，専門・技術サービス業,3
2017,11,埼玉県,2,ヨーロッパ州,217,ポルトガル,E,製造業,1
2017,11,埼玉県,2,ヨーロッパ州,218,スペイン,E,製造業,1
2017,11,埼玉県,2,ヨーロッパ州,220,イタリア,I,卸売業，小売業,1
2017,11,埼玉県,2,ヨーロッパ州,220,イタリア,L,学術研究，専門・技術サービス業,2
2017,11,埼玉県,2,ヨーロッパ州,224,ロシア,I,卸売業，小売業,1
2017,11,埼玉県,2,ヨーロッパ州,227,ハンガリー,E,製造業,2
2017,11,埼玉県,2,ヨーロッパ州,231,ルーマニア,E,製造業,1
2017,11,埼玉県,2,ヨーロッパ州,234,トルコ,I,卸売業，小売業,1
2017,11,埼玉県,2,ヨーロッパ州,246,スロバキア,E,製造業,2
2017,11,埼玉県,3,北アメリカ州,302,カナダ,E,製造業,7
2017,11,埼玉県,3,北アメリカ州,302,カナダ,I,卸売業，小売業,1
2017,11,埼玉県,3,北アメリカ州,304,アメリカ合衆国,E,製造業,46
2017,11,埼玉県,3,北アメリカ州,304,アメリカ合衆国,G,情報通信業,1
2017,11,埼玉県,3,北アメリカ州,304,アメリカ合衆国,I,卸売業，小売業,19
2017,11,埼玉県,3,北アメリカ州,304,アメリカ合衆国,L,学術研究，専門・技術サービス業,6
2017,11,埼玉県,3,北アメリカ州,304,アメリカ合衆国,M,宿泊業，飲食サービス業,1
2017,11,埼玉県,3,北アメリカ州,305,メキシコ,E,製造業,11
2017,11,埼玉県,4,南アメリカ州,410,ブラジル,E,製造業,6
2017,11,埼玉県,4,南アメリカ州,410,ブラジル,I,卸売業，小売業,1
2017,11,埼玉県,6,大洋州,601,オーストラリア,E,製造業,2
2017,11,埼玉県,6,大洋州,601,オーストラリア,I,卸売業，小売業,3
2017,11,埼玉県,6,大洋州,601,オーストラリア,K,不動産業，物品賃貸業,1
2017,11,埼玉県,6,大洋州,606,ニュージーランド,I,卸売業，小売業,2
2017,12,千葉県,1,アジア州,103,大韓民国,D,建設業,1
2017,12,千葉県,1,アジア州,103,大韓民国,E,製造業,2
2017,12,千葉県,1,アジア州,103,大韓民国,G,情報通信業,1
2017,12,千葉県,1,アジア州,103,大韓民国,I,卸売業，小売業,4
2017,12,千葉県,1,アジア州,105,中華人民共和国,A,農業，林業,2
2017,12,千葉県,1,アジア州,105,中華人民共和国,D,建設業,1
2017,12,千葉県,1,アジア州,105,中華人民共和国,E,製造業,32
2017,12,千葉県,1,アジア州,105,中華人民共和国,G,情報通信業,3
2017,12,千葉県,1,アジア州,105,中華人民共和国,I,卸売業，小売業,19
2017,12,千葉県,1,アジア州,105,中華人民共和国,L,学術研究，専門・技術サービス業,1
2017,12,千葉県,1,アジア州,105,中華人民共和国,N,生活関連サービス業，娯楽業,1
2017,12,千葉県,1,アジア州,105,中華人民共和国,P,医療，福祉,1
2017,12,千葉県,1,アジア州,106,台湾,E,製造業,9
2017,12,千葉県,1,アジア州,106,台湾,G,情報通信業,1
2017,12,千葉県,1,アジア州,106,台湾,I,卸売業，小売業,2
2017,12,千葉県,1,アジア州,108,香港,E,製造業,4
2017,12,千葉県,1,アジア州,108,香港,G,情報通信業,1
2017,12,千葉県,1,アジア州,108,香港,I,卸売業，小売業,4
2017,12,千葉県,1,アジア州,108,香港,L,学術研究，専門・技術サービス業,1
2017,12,千葉県,1,アジア州,108,香港,R,サービス業（他に分類されないもの）,1
2017,12,千葉県,1,アジア州,110,ベトナム,E,製造業,4
2017,12,千葉県,1,アジア州,110,ベトナム,I,卸売業，小売業,2
2017,12,千葉県,1,アジア州,110,ベトナム,L,学術研究，専門・技術サービス業,1
2017,12,千葉県,1,アジア州,110,ベトナム,N,生活関連サービス業，娯楽業,1
2017,12,千葉県,1,アジア州,110,ベトナム,R,サービス業（他に分類されないもの）,2
2017,12,千葉県,1,アジア州,111,タイ,D,建設業,1
2017,12,千葉県,1,アジア州,111,タイ,E,製造業,11
2017,12,千葉県,1,アジア州,111,タイ,I,卸売業，小売業,6
2017,12,千葉県,1,アジア州,111,タイ,J,金融業，保険業,1
2017,12,千葉県,1,アジア州,111,タイ,N,生活関連サービス業，娯楽業,2
2017,12,千葉県,1,アジア州,111,タイ,P,医療，福祉,1
2017,12,千葉県,1,アジア州,112,シンガポール,D,建設業,1
2017,12,千葉県,1,アジア州,112,シンガポール,E,製造業,2
2017,12,千葉県,1,アジア州,112,シンガポール,G,情報通信業,1
2017,12,千葉県,1,アジア州,112,シンガポール,I,卸売業，小売業,5
2017,12,千葉県,1,アジア州,112,シンガポール,R,サービス業（他に分類されないもの）,1
2017,12,千葉県,1,アジア州,113,マレーシア,D,建設業,2
2017,12,千葉県,1,アジア州,113,マレーシア,E,製造業,5
2017,12,千葉県,1,アジア州,113,マレーシア,I,卸売業，小売業,2
2017,12,千葉県,1,アジア州,113,マレーシア,L,学術研究，専門・技術サービス業,1
2017,12,千葉県,1,アジア州,113,マレーシア,N,生活関連サービス業，娯楽業,1
2017,12,千葉県,1,アジア州,117,フィリピン,E,製造業,1
2017,12,千葉県,1,アジア州,117,フィリピン,N,生活関連サービス業，娯楽業,1
2017,12,千葉県,1,アジア州,118,インドネシア,D,建設業,1
2017,12,千葉県,1,アジア州,118,インドネシア,E,製造業,4
2017,12,千葉県,1,アジア州,118,インドネシア,I,卸売業，小売業,1
2017,12,千葉県,1,アジア州,118,インドネシア,N,生活関連サービス業，娯楽業,1
2017,12,千葉県,1,アジア州,120,カンボジア,I,卸売業，小売業,1
2017,12,千葉県,1,アジア州,122,ミャンマー,K,不動産業，物品賃貸業,1
2017,12,千葉県,1,アジア州,123,インド,D,建設業,1
2017,12,千葉県,1,アジア州,123,インド,E,製造業,2
2017,12,千葉県,1,アジア州,131,ネパール,G,情報通信業,1
2017,12,千葉県,1,アジア州,137,サウジアラビア,D,建設業,1
2017,12,千葉県,2,ヨーロッパ州,205,英国,G,情報通信業,1
2017,12,千葉県,2,ヨーロッパ州,205,英国,I,卸売業，小売業,1
2017,12,千葉県,2,ヨーロッパ州,207,オランダ,G,情報通信業,1
2017,12,千葉県,2,ヨーロッパ州,207,オランダ,I,卸売業，小売業,2
2017,12,千葉県,2,ヨーロッパ州,210,フランス,E,製造業,1
2017,12,千葉県,2,ヨーロッパ州,210,フランス,G,情報通信業,2
2017,12,千葉県,2,ヨーロッパ州,213,ドイツ,E,製造業,3
2017,12,千葉県,2,ヨーロッパ州,213,ドイツ,I,卸売業，小売業,5
2017,12,千葉県,2,ヨーロッパ州,215,スイス,I,卸売業，小売業,1
2017,12,千葉県,2,ヨーロッパ州,218,スペイン,E,製造業,1
2017,12,千葉県,2,ヨーロッパ州,220,イタリア,I,卸売業，小売業,1
2017,12,千葉県,2,ヨーロッパ州,224,ロシア,D,建設業,1
2017,12,千葉県,2,ヨーロッパ州,224,ロシア,G,情報通信業,1
2017,12,千葉県,3,北アメリカ州,302,カナダ,D,建設業,1
2017,12,千葉県,3,北アメリカ州,304,アメリカ合衆国,C,鉱業，採石業，砂利採取業,1
2017,12,千葉県,3,北アメリカ州,304,アメリカ合衆国,D,建設業,1
2017,12,千葉県,3,北アメリカ州,304,アメリカ合衆国,E,製造業,7
2017,12,千葉県,3,北アメリカ州,304,アメリカ合衆国,G,情報通信業,1
2017,12,千葉県,3,北アメリカ州,304,アメリカ合衆国,I,卸売業，小売業,7
2017,12,千葉県,3,北アメリカ州,304,アメリカ合衆国,K,不動産業，物品賃貸業,2
2017,12,千葉県,3,北アメリカ州,305,メキシコ,E,製造業,2
2017,12,千葉県,3,北アメリカ州,399,その他の北アメリカ州,L,学術研究，専門・技術サービス業,1
2017,12,千葉県,4,南アメリカ州,402,ベネズエラ,D,建設業,1
2017,12,千葉県,4,南アメリカ州,410,ブラジル,D,建設業,2
2017,12,千葉県,4,南アメリカ州,410,ブラジル,E,製造業,1
2017,12,千葉県,6,大洋州,601,オーストラリア,A,農業，林業,1
2017,13,東京都,1,アジア州,103,大韓民国,D,建設業,1
2017,13,東京都,1,アジア州,103,大韓民国,E,製造業,145
2017,13,東京都,1,アジア州,103,大韓民国,F,電気・ガス・熱供給・水道業,1
2017,13,東京都,1,アジア州,103,大韓民国,G,情報通信業,25
2017,13,東京都,1,アジア州,103,大韓民国,H,運輸業，郵便業,14
2017,13,東京都,1,アジア州,103,大韓民国,I,卸売業，小売業,156
2017,13,東京都,1,アジア州,103,大韓民国,J,金融業，保険業,2
2017,13,東京都,1,アジア州,103,大韓民国,K,不動産業，物品賃貸業,6
2017,13,東京都,1,アジア州,103,大韓民国,L,学術研究，専門・技術サービス業,15
2017,13,東京都,1,アジア州,103,大韓民国,M,宿泊業，飲食サービス業,3
2017,13,東京都,1,アジア州,103,大韓民国,N,生活関連サービス業，娯楽業,2
2017,13,東京都,1,アジア州,103,大韓民国,O,教育，学習支援業,1
2017,13,東京都,1,アジア州,103,大韓民国,P,医療，福祉,1
2017,13,東京都,1,アジア州,103,大韓民国,R,サービス業（他に分類されないもの）,21
2017,13,東京都,1,アジア州,105,中華人民共和国,A,農業，林業,4
2017,13,東京都,1,アジア州,105,中華人民共和国,B,漁業,1
2017,13,東京都,1,アジア州,105,中華人民共和国,C,鉱業，採石業，砂利採取業,2
2017,13,東京都,1,アジア州,105,中華人民共和国,D,建設業,23
2017,13,東京都,1,アジア州,105,中華人民共和国,E,製造業,1205
2017,13,東京都,1,アジア州,105,中華人民共和国,F,電気・ガス・熱供給・水道業,9
2017,13,東京都,1,アジア州,105,中華人民共和国,G,情報通信業,172
2017,13,東京都,1,アジア州,105,中華人民共和国,H,運輸業，郵便業,127
2017,13,東京都,1,アジア州,105,中華人民共和国,I,卸売業，小売業,744
2017,13,東京都,1,アジア州,105,中華人民共和国,J,金融業，保険業,7
2017,13,東京都,1,アジア州,105,中華人民共和国,K,不動産業，物品賃貸業,23
2017,13,東京都,1,アジア州,105,中華人民共和国,L,学術研究，専門・技術サービス業,143
2017,13,東京都,1,アジア州,105,中華人民共和国,M,宿泊業，飲食サービス業,17
2017,13,東京都,1,アジア州,105,中華人民共和国,N,生活関連サービス業，娯楽業,11
2017,13,東京都,1,アジア州,105,中華人民共和国,O,教育，学習支援業,5
2017,13,東京都,1,アジア州,105,中華人民共和国,P,医療，福祉,2
2017,13,東京都,1,アジア州,105,中華人民共和国,R,サービス業（他に分類されないもの）,91
2017,13,東京都,1,アジア州,106,台湾,D,建設業,9
2017,13,東京都,1,アジア州,106,台湾,E,製造業,182
2017,13,東京都,1,アジア州,106,台湾,G,情報通信業,19
2017,13,東京都,1,アジア州,106,台湾,H,運輸業，郵便業,16
2017,13,東京都,1,アジア州,106,台湾,I,卸売業，小売業,186
2017,13,東京都,1,アジア州,106,台湾,J,金融業，保険業,3
2017,13,東京都,1,アジア州,106,台湾,K,不動産業，物品賃貸業,2
2017,13,東京都,1,アジア州,106,台湾,L,学術研究，専門・技術サービス業,18
2017,13,東京都,1,アジア州,106,台湾,M,宿泊業，飲食サービス業,5
2017,13,東京都,1,アジア州,106,台湾,N,生活関連サービス業，娯楽業,8
2017,13,東京都,1,アジア州,106,台湾,O,教育，学習支援業,1
2017,13,東京都,1,アジア州,106,台湾,R,サービス業（他に分類されないもの）,19
2017,13,東京都,1,アジア州,108,香港,D,建設業,6
2017,13,東京都,1,アジア州,108,香港,E,製造業,105
2017,13,東京都,1,アジア州,108,香港,F,電気・ガス・熱供給・水道業,1
2017,13,東京都,1,アジア州,108,香港,G,情報通信業,21
2017,13,東京都,1,アジア州,108,香港,H,運輸業，郵便業,33
2017,13,東京都,1,アジア州,108,香港,I,卸売業，小売業,330
2017,13,東京都,1,アジア州,108,香港,J,金融業，保険業,11
2017,13,東京都,1,アジア州,108,香港,K,不動産業，物品賃貸業,18
2017,13,東京都,1,アジア州,108,香港,L,学術研究，専門・技術サービス業,47
2017,13,東京都,1,アジア州,108,香港,M,宿泊業，飲食サービス業,5
2017,13,東京都,1,アジア州,108,香港,N,生活関連サービス業，娯楽業,9
2017,13,東京都,1,アジア州,108,香港,O,教育，学習支援業,1
2017,13,東京都,1,アジア州,108,香港,R,サービス業（他に分類されないもの）,13
2017,13,東京都,1,アジア州,110,ベトナム,A,農業，林業,1
2017,13,東京都,1,アジア州,110,ベトナム,B,漁業,2
2017,13,東京都,1,アジア州,110,ベトナム,D,建設業,25
2017,13,東京都,1,アジア州,110,ベトナム,E,製造業,176
2017,13,東京都,1,アジア州,110,ベトナム,G,情報通信業,40
2017,13,東京都,1,アジア州,110,ベトナム,H,運輸業，郵便業,28
2017,13,東京都,1,アジア州,110,ベトナム,I,卸売業，小売業,80
2017,13,東京都,1,アジア州,110,ベトナム,J,金融業，保険業,1
2017,13,東京都,1,アジア州,110,ベトナム,K,不動産業，物品賃貸業,14
2017,13,東京都,1,アジア州,110,ベトナム,L,学術研究，専門・技術サービス業,22
2017,13,東京都,1,アジア州,110,ベトナム,M,宿泊業，飲食サービス業,3
2017,13,東京都,1,アジア州,110,ベトナム,N,生活関連サービス業，娯楽業,5
2017,13,東京都,1,アジア州,110,ベトナム,O,教育，学習支援業,2
2017,13,東京都,1,アジア州,110,ベトナム,P,医療，福祉,1
2017,13,東京都,1,アジア州,110,ベトナム,R,サービス業（他に分類されないもの）,12
2017,13,東京都,1,アジア州,111,タイ,B,漁業,1
2017,13,東京都,1,アジア州,111,タイ,C,鉱業，採石業，砂利採取業,1
2017,13,東京都,1,アジア州,111,タイ,D,建設業,33
2017,13,東京都,1,アジア州,111,タイ,E,製造業,412
2017,13,東京都,1,アジア州,111,タイ,G,情報通信業,35
2017,13,東京都,1,アジア州,111,タイ,H,運輸業，郵便業,55
2017,13,東京都,1,アジア州,111,タイ,I,卸売業，小売業,287
2017,13,東京都,1,アジア州,111,タイ,J,金融業，保険業,11
2017,13,東京都,1,アジア州,111,タイ,K,不動産業，物品賃貸業,18
2017,13,東京都,1,アジア州,111,タイ,L,学術研究，専門・技術サービス業,47
2017,13,東京都,1,アジア州,111,タイ,M,宿泊業，飲食サービス業,2
2017,13,東京都,1,アジア州,111,タイ,N,生活関連サービス業，娯楽業,4
2017,13,東京都,1,アジア州,111,タイ,O,教育，学習支援業,1
2017,13,東京都,1,アジア州,111,タイ,R,サービス業（他に分類されないもの）,35
2017,13,東京都,1,アジア州,112,シンガポール,B,漁業,1
2017,13,東京都,1,アジア州,112,シンガポール,D,建設業,21
2017,13,東京都,1,アジア州,112,シンガポール,E,製造業,120
2017,13,東京都,1,アジア州,112,シンガポール,F,電気・ガス・熱供給・水道業,2
2017,13,東京都,1,アジア州,112,シンガポール,G,情報通信業,45
2017,13,東京都,1,アジア州,112,シンガポール,H,運輸業，郵便業,48
2017,13,東京都,1,アジア州,112,シンガポール,I,卸売業，小売業,279
2017,13,東京都,1,アジア州,112,シンガポール,J,金融業，保険業,16
2017,13,東京都,1,アジア州,112,シンガポール,K,不動産業，物品賃貸業,32
2017,13,東京都,1,アジア州,112,シンガポール,L,学術研究，専門・技術サービス業,65
2017,13,東京都,1,アジア州,112,シンガポール,M,宿泊業，飲食サービス業,7
2017,13,東京都,1,アジア州,112,シンガポール,N,生活関連サービス業，娯楽業,10
2017,13,東京都,1,アジア州,112,シンガポール,O,教育，学習支援業,3
2017,13,東京都,1,アジア州,112,シンガポール,P,医療，福祉,2
2017,13,東京都,1,アジア州,112,シンガポール,R,サービス業（他に分類されないもの）,34
2017,13,東京都,1,アジア州,113,マレーシア,A,農業，林業,1
2017,13,東京都,1,アジア州,113,マレーシア,C,鉱業，採石業，砂利採取業,3
2017,13,東京都,1,アジア州,113,マレーシア,D,建設業,17
2017,13,東京都,1,アジア州,113,マレーシア,E,製造業,175
2017,13,東京都,1,アジア州,113,マレーシア,F,電気・ガス・熱供給・水道業,3
2017,13,東京都,1,アジア州,113,マレーシア,G,情報通信業,16
2017,13,東京都,1,アジア州,113,マレーシア,H,運輸業，郵便業,24
2017,13,東京都,1,アジア州,113,マレーシア,I,卸売業，小売業,115
2017,13,東京都,1,アジア州,113,マレーシア,J,金融業，保険業,5
2017,13,東京都,1,アジア州,113,マレーシア,K,不動産業，物品賃貸業,11
2017,13,東京都,1,アジア州,113,マレーシア,L,学術研究，専門・技術サービス業,15
2017,13,東京都,1,アジア州,113,マレーシア,M,宿泊業，飲食サービス業,3
2017,13,東京都,1,アジア州,113,マレーシア,N,生活関連サービス業，娯楽業,3
2017,13,東京都,1,アジア州,113,マレーシア,O,教育，学習支援業,1
2017,13,東京都,1,アジア州,113,マレーシア,R,サービス業（他に分類されないもの）,15
2017,13,東京都,1,アジア州,116,ブルネイ,D,建設業,2
2017,13,東京都,1,アジア州,116,ブルネイ,E,製造業,1
2017,13,東京都,1,アジア州,116,ブルネイ,I,卸売業，小売業,1
2017,13,東京都,1,アジア州,117,フィリピン,C,鉱業，採石業，砂利採取業,2
2017,13,東京都,1,アジア州,117,フィリピン,D,建設業,12
2017,13,東京都,1,アジア州,117,フィリピン,E,製造業,120
2017,13,東京都,1,アジア州,117,フィリピン,G,情報通信業,27
2017,13,東京都,1,アジア州,117,フィリピン,H,運輸業，郵便業,18
2017,13,東京都,1,アジア州,117,フィリピン,I,卸売業，小売業,48
2017,13,東京都,1,アジア州,117,フィリピン,J,金融業，保険業,1
2017,13,東京都,1,アジア州,117,フィリピン,K,不動産業，物品賃貸業,20
2017,13,東京都,1,アジア州,117,フィリピン,L,学術研究，専門・技術サービス業,16
2017,13,東京都,1,アジア州,117,フィリピン,N,生活関連サービス業，娯楽業,2
2017,13,東京都,1,アジア州,117,フィリピン,O,教育，学習支援業,1
2017,13,東京都,1,アジア州,117,フィリピン,R,サービス業（他に分類されないもの）,3
2017,13,東京都,1,アジア州,118,インドネシア,A,農業，林業,2
2017,13,東京都,1,アジア州,118,インドネシア,C,鉱業，採石業，砂利採取業,1
2017,13,東京都,1,アジア州,118,インドネシア,D,建設業,21
2017,13,東京都,1,アジア州,118,インドネシア,E,製造業,223
2017,13,東京都,1,アジア州,118,インドネシア,F,電気・ガス・熱供給・水道業,6
2017,13,東京都,1,アジア州,118,インドネシア,G,情報通信業,17
2017,13,東京都,1,アジア州,118,インドネシア,H,運輸業，郵便業,35
2017,13,東京都,1,アジア州,118,インドネシア,I,卸売業，小売業,112
2017,13,東京都,1,アジア州,118,インドネシア,J,金融業，保険業,6
2017,13,東京都,1,アジア州,118,インドネシア,K,不動産業，物品賃貸業,16
2017,13,東京都,1,アジア州,118,インドネシア,L,学術研究，専門・技術サービス業,22
2017,13,東京都,1,アジア州,118,インドネシア,M,宿泊業，飲食サービス業,6
2017,13,東京都,1,アジア州,118,インドネシア,N,生活関連サービス業，娯楽業,5
2017,13,東京都,1,アジア州,118,インドネシア,O,教育，学習支援業,1
2017,13,東京都,1,アジア州,118,インドネシア,R,サービス業（他に分類されないもの）,15
2017,13,東京都,1,アジア州,120,カンボジア,C,鉱業，採石業，砂利採取業,1
2017,13,東京都,1,アジア州,120,カンボジア,D,建設業,1
2017,13,東京都,1,アジア州,120,カンボジア,E,製造業,5
2017,13,東京都,1,アジア州,120,カンボジア,H,運輸業，郵便業,4
2017,13,東京都,1,アジア州,120,カンボジア,L,学術研究，専門・技術サービス業,1
2017,13,東京都,1,アジア州,120,カンボジア,M,宿泊業，飲食サービス業,1
2017,13,東京都,1,アジア州,120,カンボジア,N,生活関連サービス業，娯楽業,1
2017,13,東京都,1,アジア州,120,カンボジア,R,サービス業（他に分類されないもの）,1
2017,13,東京都,1,アジア州,121,ラオス,A,農業，林業,1
2017,13,東京都,1,アジア州,121,ラオス,E,製造業,2
2017,13,東京都,1,アジア州,121,ラオス,H,運輸業，郵便業,3
2017,13,東京都,1,アジア州,121,ラオス,M,宿泊業，飲食サービス業,1
2017,13,東京都,1,アジア州,121,ラオス,N,生活関連サービス業，娯楽業,1
2017,13,東京都,1,アジア州,122,ミャンマー,C,鉱業，採石業，砂利採取業,8
2017,13,東京都,1,アジア州,122,ミャンマー,D,建設業,5
2017,13,東京都,1,アジア州,122,ミャンマー,E,製造業,3
2017,13,東京都,1,アジア州,122,ミャンマー,G,情報通信業,10
2017,13,東京都,1,アジア州,122,ミャンマー,H,運輸業，郵便業,12
2017,13,東京都,1,アジア州,122,ミャンマー,I,卸売業，小売業,6
2017,13,東京都,1,アジア州,122,ミャンマー,J,金融業，保険業,1
2017,13,東京都,1,アジア州,122,ミャンマー,K,不動産業，物品賃貸業,2
2017,13,東京都,1,アジア州,122,ミャンマー,L,学術研究，専門・技術サービス業,4
2017,13,東京都,1,アジア州,122,ミャンマー,N,生活関連サービス業，娯楽業,2
2017,13,東京都,1,アジア州,122,ミャンマー,O,教育，学習支援業,1
2017,13,東京都,1,アジア州,122,ミャンマー,R,サービス業（他に分類されないもの）,4
2017,13,東京都,1,アジア州,123,インド,D,建設業,12
2017,13,東京都,1,アジア州,123,インド,E,製造業,94
2017,13,東京都,1,アジア州,123,インド,F,電気・ガス・熱供給・水道業,2
2017,13,東京都,1,アジア州,123,インド,G,情報通信業,15
2017,13,東京都,1,アジア州,123,インド,H,運輸業，郵便業,13
2017,13,東京都,1,アジア州,123,インド,I,卸売業，小売業,87
2017,13,東京都,1,アジア州,123,インド,J,金融業，保険業,2
2017,13,東京都,1,アジア州,123,インド,K,不動産業，物品賃貸業,4
2017,13,東京都,1,アジア州,123,インド,L,学術研究，専門・技術サービス業,7
2017,13,東京都,1,アジア州,123,インド,N,生活関連サービス業，娯楽業,2
2017,13,東京都,1,アジア州,123,インド,R,サービス業（他に分類されないもの）,18
2017,13,東京都,1,アジア州,124,パキスタン,E,製造業,6
2017,13,東京都,1,アジア州,124,パキスタン,G,情報通信業,1
2017,13,東京都,1,アジア州,124,パキスタン,K,不動産業，物品賃貸業,1
2017,13,東京都,1,アジア州,125,スリランカ,D,建設業,1
2017,13,東京都,1,アジア州,125,スリランカ,E,製造業,4
2017,13,東京都,1,アジア州,125,スリランカ,F,電気・ガス・熱供給・水道業,1
2017,13,東京都,1,アジア州,125,スリランカ,I,卸売業，小売業,1
2017,13,東京都,1,アジア州,125,スリランカ,K,不動産業，物品賃貸業,1
2017,13,東京都,1,アジア州,125,スリランカ,N,生活関連サービス業，娯楽業,1
2017,13,東京都,1,アジア州,127,バングラデシュ,A,農業，林業,1
2017,13,東京都,1,アジア州,127,バングラデシュ,D,建設業,1
2017,13,東京都,1,アジア州,127,バングラデシュ,E,製造業,7
2017,13,東京都,1,アジア州,127,バングラデシュ,G,情報通信業,1
2017,13,東京都,1,アジア州,127,バングラデシュ,H,運輸業，郵便業,1
2017,13,東京都,1,アジア州,127,バングラデシュ,I,卸売業，小売業,1
2017,13,東京都,1,アジア州,127,バングラデシュ,N,生活関連サービス業，娯楽業,1
2017,13,東京都,1,アジア州,127,バングラデシュ,R,サービス業（他に分類されないもの）,1
2017,13,東京都,1,アジア州,129,マカオ,E,製造業,1
2017,13,東京都,1,アジア州,129,マカオ,I,卸売業，小売業,1
2017,13,東京都,1,アジア州,129,マカオ,N,生活関連サービス業，娯楽業,2
2017,13,東京都,1,アジア州,131,ネパール,N,生活関連サービス業，娯楽業,2
2017,13,東京都,1,アジア州,133,イラン,C,鉱業，採石業，砂利採取業,1
2017,13,東京都,1,アジア州,133,イラン,E,製造業,1
2017,13,東京都,1,アジア州,133,イラン,I,卸売業，小売業,6
2017,13,東京都,1,アジア州,133,イラン,R,サービス業（他に分類されないもの）,1
2017,13,東京都,1,アジア州,134,イラク,I,卸売業，小売業,1
2017,13,東京都,1,アジア州,135,バーレーン,H,運輸業，郵便業,1
2017,13,東京都,1,アジア州,135,バーレーン,I,卸売業，小売業,2
2017,13,東京都,1,アジア州,135,バーレーン,J,金融業，保険業,1
2017,13,東京都,1,アジア州,135,バーレーン,R,サービス業（他に分類されないもの）,1
2017,13,東京都,1,アジア州,137,サウジアラビア,C,鉱業，採石業，砂利採取業,1
2017,13,東京都,1,アジア州,137,サウジアラビア,D,建設業,4
2017,13,東京都,1,アジア州,137,サウジアラビア,E,製造業,7
2017,13,東京都,1,アジア州,137,サウジアラビア,F,電気・ガス・熱供給・水道業,3
2017,13,東京都,1,アジア州,137,サウジアラビア,G,情報通信業,1
2017,13,東京都,1,アジア州,137,サウジアラビア,H,運輸業，郵便業,2
2017,13,東京都,1,アジア州,137,サウジアラビア,I,卸売業，小売業,4
2017,13,東京都,1,アジア州,137,サウジアラビア,K,不動産業，物品賃貸業,1
2017,13,東京都,1,アジア州,137,サウジアラビア,R,サービス業（他に分類されないもの）,2
2017,13,東京都,1,アジア州,138,クウェート,E,製造業,1
2017,13,東京都,1,アジア州,138,クウェート,R,サービス業（他に分類されないもの）,2
2017,13,東京都,1,アジア州,140,カタール,D,建設業,1
2017,13,東京都,1,アジア州,140,カタール,F,電気・ガス・熱供給・水道業,1
2017,13,東京都,1,アジア州,140,カタール,I,卸売業，小売業,1
2017,13,東京都,1,アジア州,140,カタール,N,生活関連サービス業，娯楽業,1
2017,13,東京都,1,アジア州,140,カタール,R,サービス業（他に分類されないもの）,1
2017,13,東京都,1,アジア州,143,イスラエル,E,製造業,1
2017,13,東京都,1,アジア州,143,イスラエル,I,卸売業，小売業,1
2017,13,東京都,1,アジア州,143,イスラエル,R,サービス業（他に分類されないもの）,1
2017,13,東京都,1,アジア州,146,レバノン,L,学術研究，専門・技術サービス業,1
2017,13,東京都,1,アジア州,147,アラブ首長国連邦,C,鉱業，採石業，砂利採取業,1
2017,13,東京都,1,アジア州,147,アラブ首長国連邦,E,製造業,5
2017,13,東京都,1,アジア州,147,アラブ首長国連邦,G,情報通信業,1
2017,13,東京都,1,アジア州,147,アラブ首長国連邦,H,運輸業，郵便業,3
2017,13,東京都,1,アジア州,147,アラブ首長国連邦,I,卸売業，小売業,29
2017,13,東京都,1,アジア州,147,アラブ首長国連邦,J,金融業，保険業,1
2017,13,東京都,1,アジア州,147,アラブ首長国連邦,K,不動産業，物品賃貸業,1
2017,13,東京都,1,アジア州,147,アラブ首長国連邦,L,学術研究，専門・技術サービス業,4
2017,13,東京都,1,アジア州,147,アラブ首長国連邦,N,生活関連サービス業，娯楽業,1
2017,13,東京都,1,アジア州,147,アラブ首長国連邦,R,サービス業（他に分類されないもの）,3
2017,13,東京都,1,アジア州,153,カザフスタン,I,卸売業，小売業,2
2017,13,東京都,1,アジア州,188,その他のアジア,C,鉱業，採石業，砂利採取業,1
2017,13,東京都,1,アジア州,188,その他のアジア,G,情報通信業,1
2017,13,東京都,1,アジア州,188,その他のアジア,H,運輸業，郵便業,2
